truck_id,timestamp,route_type,load_pct,Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,tire_pressure_bar,brake_fluid_pct,odometer_km,temperature_c,precipitation_mm,health_score,Engine Condition,most_anomalous_feature,max_z_score,primary_dtc_code,primary_dtc_german,primary_dtc_action
LKW-01,2024-01-28 00:30:00,Landstrasse,68.1,529.1018127161105,4.684077450928122,8.082912997004682,1.3861772075073633,80.2205284243692,76.40742969263594,8.38,92.67,221827.7,1.4,0.0,0.6744,1,Lub oil pressure,1.2998482384713685,,,
LKW-01,2024-01-28 01:00:00,Landstrasse,52.6,915.4335411936373,2.1001286120111673,3.733236521048916,2.603071870037662,79.29746744183757,75.57184679064409,8.51,92.67,221855.2,1.4,0.0,0.6743,1,Lub oil pressure,1.2204586810389186,,,
LKW-01,2024-01-28 01:30:00,Landstrasse,66.9,738.2449948328323,2.8843539808276315,10.227149835006632,3.3967096003433808,78.7283245347739,84.61123403951675,8.42,92.67,221880.3,1.4,0.0,0.6741,1,Fuel pressure,1.1974596372096127,,,
LKW-01,2024-01-28 02:00:00,Landstrasse,58.6,913.5430314824905,2.443011899829844,4.851748632332579,2.04992163158058,76.21799532254617,70.87729050364331,8.44,92.67,221910.5,1.4,0.0,0.674,1,Coolant temp,1.1575872893117582,,,
LKW-01,2024-01-28 02:30:00,Landstrasse,61.8,744.3178983671469,3.4176718814412386,3.766295566565494,0.9633341940620335,80.08787313999012,70.64080381809201,8.39,92.66,221932.0,1.4,0.0,0.6738,1,Coolant pressure,1.3462328635214207,,,
LKW-01,2024-01-28 03:00:00,Landstrasse,54.4,1194.4535580252998,1.6130170272810016,9.086962794631063,-0.2612592201887229,82.58839322268635,67.15072297953041,8.55,92.66,221959.5,1.4,0.0,0.6737,1,Coolant pressure,2.564745431306765,P0191,Kuehlmitteldruck ausserhalb Normbereich,Kuehlsystem und Drucksensor pruefen
LKW-01,2024-01-28 03:30:00,Landstrasse,53.7,671.5389034638478,2.87923934692469,4.3753030870081835,3.1404153467133127,76.96168013982988,74.7249025820072,8.45,92.66,221994.3,1.4,0.0,0.6736,1,Fuel pressure,0.9094987599299101,,,
LKW-01,2024-01-28 04:00:00,Landstrasse,48.1,613.1257068284624,2.7546346817309666,10.845933280244887,2.094941718928713,77.01020857273143,78.47804597137333,8.46,92.66,222020.8,1.4,0.0,0.6734,1,Fuel pressure,1.4202527198209436,,,
LKW-01,2024-01-28 04:30:00,Landstrasse,46.6,317.4865136720816,5.089666676985422,10.630461469766958,1.473620348270386,74.61613626832417,80.91693334856278,8.37,92.66,222051.2,1.4,0.0,0.6733,1,Lub oil pressure,1.6954479181227224,,,
LKW-01,2024-01-28 05:00:00,Landstrasse,73.0,591.3414658728246,3.097393690523782,10.30385841466586,2.0716618790112182,79.62410999148932,87.46224528492637,8.34,92.66,222077.0,1.4,0.0,0.6731,1,Coolant temp,1.4615722815099794,,,
LKW-01,2024-01-28 05:30:00,Landstrasse,44.1,873.8145310361641,4.346495260876786,5.8467210009192465,0.8133388072129506,70.75265952768544,97.20933352250972,8.46,92.66,222097.9,1.4,0.0,0.673,1,Coolant temp,3.0008697822738264,P0217,Motorueberhitzung erkannt,"Sofortiger Halt, Kuehlsystem pruefen"
LKW-01,2024-01-28 06:00:00,Landstrasse,59.5,585.4513385949222,5.014658450549077,8.526671055870661,1.5632664853118194,74.63838606735104,76.87038523112686,8.39,92.66,222127.5,1.4,0.0,0.6729,1,Lub oil pressure,1.6222871228080016,,,
LKW-01,2024-01-28 06:30:00,Landstrasse,80.5,795.465123651509,3.468075903953844,3.3659204165903183,2.8503395901288244,82.71770238326481,81.87182128171273,8.3,92.66,222154.7,1.4,0.0,0.6727,1,lub oil temp,1.7564770644384602,,,
LKW-01,2024-01-28 07:00:00,Landstrasse,52.2,861.9256218375148,2.3338226101187507,11.988111601864551,3.13947410318298,72.6969685367889,68.73937566697498,8.38,92.66,222174.6,1.4,0.0,0.6726,1,Fuel pressure,1.8314942149251001,,,
LKW-01,2024-01-28 07:30:00,Landstrasse,75.3,807.9348570214265,2.993801753440499,3.4157533869342185,2.7752669738643894,78.24206460381887,79.32108910619034,8.44,92.66,222207.3,1.4,0.0,0.6724,1,Fuel pressure,1.2549847894017276,,,
LKW-01,2024-01-28 08:00:00,Landstrasse,56.6,1476.5428176590517,2.8598779751094368,8.637827669594179,3.233575778921081,76.81422120041644,85.03746817332,8.46,92.66,222242.2,1.4,0.0,0.6723,1,Engine rpm,2.969273259878343,P0219,Motordrehzahl kritisch erhoeht,"Motorlast reduzieren, Drehzahlregler pruefen"
LKW-01,2024-01-28 08:30:00,Landstrasse,50.2,750.5614342320946,4.673688926277661,8.575129029599035,2.241167890874514,80.04834677777315,66.94700490926898,8.4,92.66,222266.8,1.4,0.0,0.6721,1,Coolant temp,1.7782730413275343,,,
LKW-01,2024-01-28 09:00:00,Landstrasse,61.2,1165.5013064578334,4.118178138766885,5.3902373614790156,2.213386590473603,79.73227055555593,77.36544807199338,8.48,92.65,222300.7,1.4,0.0,0.672,1,Engine rpm,1.721624575721749,,,
LKW-01,2024-01-28 09:30:00,Landstrasse,45.8,695.4432478500742,2.710060042022751,6.4026858119268155,3.134391616585823,76.51940492211308,72.8296470171704,8.49,92.65,222330.5,1.4,0.0,0.6719,1,Coolant temp,0.8492636721842928,,,
LKW-01,2024-01-28 10:00:00,Landstrasse,62.4,1351.9980514589208,4.367965772696952,4.752251285392644,2.84810872355365,76.78422408049876,77.38728793522056,8.33,92.65,222363.7,1.4,0.0,0.6717,1,Engine rpm,2.469699704348449,P0219,Motordrehzahl kritisch erhoeht,"Motorlast reduzieren, Drehzahlregler pruefen"
LKW-01,2024-01-28 10:30:00,Landstrasse,54.9,502.81344984531205,1.689624519916774,12.480738512721938,2.668215823711199,75.7606446121281,82.74317518807801,8.53,92.65,222394.7,1.4,0.0,0.6716,1,Fuel pressure,2.0088646163018775,P0087,Kraftstoffdruck zu niedrig,"Kraftstofffilter, Leitungen und Pumpe pruefen"
LKW-01,2024-01-28 11:00:00,Landstrasse,64.8,320.33572204157406,3.0156628230751084,3.647031247340291,1.6088822828221978,79.44864898309162,67.45178683889623,8.38,92.65,222408.9,1.4,0.0,0.6714,1,Coolant temp,1.698555945948226,,,
LKW-01,2024-01-28 11:30:00,Landstrasse,70.6,765.0418920400762,2.870288039383152,5.1697969399685615,1.1693724043668352,80.3283228534465,84.2747719914094,8.32,92.65,222432.8,1.4,0.0,0.6713,1,Coolant pressure,1.1412177574635403,,,
LKW-01,2024-01-28 12:00:00,Landstrasse,47.8,823.8531163929155,4.753971536175996,6.462384193794812,1.0520054172381001,79.32783243634438,78.45932862198595,8.43,92.65,222461.7,1.4,0.0,0.6712,1,Lub oil pressure,1.3680208524295046,,,
LKW-01,2024-01-28 12:30:00,Landstrasse,63.2,777.8698496373138,5.334105537401547,10.043101932458212,3.2264296090505153,78.9342993390288,74.00129955417148,8.45,92.65,222493.4,1.4,0.0,0.671,1,Lub oil pressure,1.9338663194569334,,,
LKW-01,2024-01-28 13:00:00,Landstrasse,59.6,541.8235189122875,4.313841517694419,8.593650239647383,2.5390840502870735,78.300480242545,75.85973026304562,8.3,92.65,222518.7,1.4,0.0,0.6709,1,Lub oil pressure,0.9387311101727464,,,
LKW-01,2024-01-28 13:30:00,Landstrasse,42.5,846.9865208859966,4.093417046023683,6.232158115379918,3.737184903169334,75.55931406354064,78.48560900267758,8.43,92.65,222543.2,1.4,0.0,0.6708,1,Coolant pressure,1.4138440002558552,,,
LKW-01,2024-01-28 14:00:00,Landstrasse,70.0,375.51428968561385,2.298156961871144,9.80833957839246,0.25148425012174713,82.8571386906348,83.65722506160076,8.33,92.65,222571.9,1.4,0.0,0.6706,1,Coolant pressure,2.0545480422366613,P0191,Kuehlmitteldruck ausserhalb Normbereich,Kuehlsystem und Drucksensor pruefen
LKW-01,2024-01-28 14:30:00,Landstrasse,48.8,748.4858957536418,3.39128666407166,4.860045882877842,2.4478011783561997,76.06690868727465,79.12515486596021,8.53,92.65,222609.6,1.4,0.0,0.6705,1,Fuel pressure,0.7349670354687728,,,
LKW-01,2024-01-28 15:00:00,Landstrasse,56.9,819.8956208465096,2.4631408388534846,7.3743757209668095,0.6696512522066567,80.49446360179381,73.38778444611106,8.41,92.65,222632.6,1.4,0.0,0.6703,1,Coolant pressure,1.6384574920638635,,,
LKW-01,2024-01-28 15:30:00,Landstrasse,54.3,1284.0115677324923,3.8163614123701013,10.590253557132948,2.1149351599449058,79.35940039291965,87.42627119068887,8.47,92.64,222669.4,1.4,0.0,0.6702,1,Engine rpm,2.196992544991708,P0219,Motordrehzahl kritisch erhoeht,"Motorlast reduzieren, Drehzahlregler pruefen"
LKW-01,2024-01-28 16:00:00,Landstrasse,63.8,1086.2373262871884,4.6004487118753765,5.122814345180937,1.6010556160911973,75.75704171100075,85.43577297118092,8.34,92.64,222696.0,1.4,0.0,0.6701,1,Engine rpm,1.4036811598124055,,,
LKW-01,2024-01-28 16:30:00,Landstrasse,67.0,1198.822052486077,1.7295207383719424,11.331765614217321,2.7104349873924614,72.231597839029,90.31132538280424,8.43,92.64,222726.9,1.4,0.0,0.6699,1,Coolant temp,1.9115099210636322,,,
LKW-01,2024-01-28 17:00:00,Landstrasse,53.3,1403.748259916929,2.3036787051945526,3.1989439590189828,2.603024827965029,73.21112347194234,73.71658496093607,8.47,92.64,222750.3,1.4,0.0,0.6698,1,Engine rpm,2.6772799698831498,P0219,Motordrehzahl kritisch erhoeht,"Motorlast reduzieren, Drehzahlregler pruefen"
LKW-01,2024-01-28 17:30:00,Landstrasse,63.1,679.9412464333841,3.165076767451662,4.6529591379027035,1.7668876677715426,76.64445726394854,75.7420049350531,8.44,92.64,222776.5,1.4,0.0,0.6696,1,Fuel pressure,0.8095286525191338,,,
LKW-01,2024-01-28 18:00:00,Landstrasse,66.5,756.5389568122089,5.4214053829556015,3.9489779899866093,2.2128333030001586,78.89376023771729,79.72645129922427,8.36,92.64,222800.0,1.4,0.0,0.6695,1,Lub oil pressure,2.019015994832969,P0520,Schmieroeldruck kritisch niedrig,"Motor stoppen, Oelspiegel und Oelpumpe pruefen"
LKW-01,2024-01-28 18:30:00,Landstrasse,70.7,952.475820719726,4.126842108861912,11.153888033016608,3.7700387023626143,85.91049668946464,88.15233299234795,8.33,92.64,222830.5,1.4,0.0,0.6693,1,lub oil temp,2.8151486492639513,P0524,Schmieroel-Temperatur kritisch hoch,"Motor abkuehlen lassen, Oelqualitaet pruefen"
LKW-01,2024-01-28 19:00:00,Landstrasse,67.3,549.522859925391,3.7899789261543493,4.9071465457484,2.911689884882469,77.9803998061576,83.4191033179612,8.31,92.64,222862.3,1.4,0.0,0.6692,1,Coolant temp,0.8230638189533757,,,
LKW-01,2024-01-28 19:30:00,Landstrasse,66.7,1297.9077820577202,2.831440543922183,7.712167277367005,2.483780231130038,79.23934453719501,94.2163780464868,8.38,92.64,222891.6,1.4,0.0,0.669,1,Coolant temp,2.5282107920355466,P0217,Motorueberhitzung erkannt,"Sofortiger Halt, Kuehlsystem pruefen"
LKW-01,2024-01-28 20:00:00,Landstrasse,51.8,370.20185857841517,2.492362556739789,3.233236863941121,0.4625070303345944,77.1084429301434,79.31442500643273,8.49,92.64,222929.2,1.4,0.0,0.6689,1,Coolant pressure,1.8445731176730822,,,
LKW-01,2024-01-28 20:30:00,Landstrasse,64.9,1022.6657924181476,4.644308317626156,7.841573100154602,2.8092143629094943,74.67601878462179,86.88615891860334,8.47,92.64,222960.3,1.4,0.0,0.6687,1,Coolant temp,1.3705945164287205,,,
LKW-01,2024-01-28 21:00:00,Landstrasse,61.6,684.1922926580417,2.862984122784001,8.511029568411542,2.6480802182878227,81.59068050426984,82.49117154915935,8.35,92.64,222985.5,1.4,0.0,0.6686,1,lub oil temp,1.3827774382358795,,,
LKW-01,2024-01-28 21:30:00,Landstrasse,52.5,1243.8536392233664,5.241428532963123,8.95833997698389,2.4459696716780517,74.04583095536374,81.15186005156157,8.39,92.63,223010.9,1.4,0.0,0.6685,1,Engine rpm,2.0359111945656134,P0219,Motordrehzahl kritisch erhoeht,"Motorlast reduzieren, Drehzahlregler pruefen"
LKW-01,2024-01-28 22:00:00,Landstrasse,75.9,582.1041076987452,3.1953793407649593,8.6723370434523,3.472082415671707,78.68808847109537,85.55634286940668,8.32,92.63,223031.0,1.4,0.0,0.6683,1,Coolant temp,1.1605848734349071,,,
LKW-01,2024-01-28 22:30:00,Landstrasse,60.7,655.4372722234823,2.947415221431686,9.513561785521405,1.2291637092599816,75.55401146172503,83.88841683501977,8.38,92.63,223064.3,1.4,0.0,0.6682,1,Coolant pressure,1.0817233525380001,,,
LKW-01,2024-01-28 23:00:00,Landstrasse,42.0,721.4718603952683,2.633203323549608,5.76228014125218,1.3683327415464641,80.17701333245645,80.01020210834426,8.48,92.63,223099.3,1.4,0.0,0.668,1,Coolant pressure,0.9432453786127877,,,
LKW-01,2024-01-28 23:30:00,Landstrasse,51.3,374.99563203061666,5.0374420032100256,7.953222752080172,2.671037960170013,79.55110491030374,83.28298841579382,8.44,92.63,223138.2,1.4,0.0,0.6679,1,Lub oil pressure,1.644509523096114,,,
LKW-01,2024-01-29 00:00:00,Stadtverkehr,33.3,1190.7873736038937,5.080702837663681,7.41928626300492,0.9796239083280515,83.21382142925343,72.61350444332662,8.45,92.63,223155.6,1.5,0.0,0.6678,1,lub oil temp,1.9209809711445667,,,
LKW-01,2024-01-29 00:30:00,Stadtverkehr,40.4,893.9159706182344,3.7916489082306053,4.327513643247713,2.0954841220377083,75.55445916181475,78.01699012941337,8.43,92.63,223168.0,1.5,0.0,0.6676,1,Fuel pressure,0.9267053571225299,,,
LKW-01,2024-01-29 01:00:00,Stadtverkehr,61.4,1210.383870931822,3.6889631892541495,6.370626809225878,1.9078884833219634,75.56741458273278,92.22568733719358,8.4,92.63,223181.1,1.5,0.0,0.6675,1,Coolant temp,2.2138332919126382,P0217,Motorueberhitzung erkannt,"Sofortiger Halt, Kuehlsystem pruefen"
LKW-01,2024-01-29 01:30:00,Stadtverkehr,25.6,856.548422638015,2.374331759815978,3.7306270103354002,1.268986475972213,82.2347281378503,78.15158083753032,8.35,92.63,223196.5,1.5,0.0,0.6674,1,lub oil temp,1.5963317306692282,,,
LKW-01,2024-01-29 02:00:00,Stadtverkehr,46.8,575.6196982515685,2.1709679672940143,9.59991495108001,2.5563546950491434,79.58047504961914,81.060727236607,8.45,92.63,223211.2,1.5,0.0,0.6672,1,Lub oil pressure,1.15136407877588,,,
LKW-01,2024-01-29 02:30:00,Stadtverkehr,38.3,1192.3385611383792,2.024671932313471,5.978394062343626,3.1331781613939644,83.68699446695992,90.23017884474136,8.39,92.63,223224.4,1.5,0.0,0.6671,1,lub oil temp,2.07787640557725,P0524,Schmieroel-Temperatur kritisch hoch,"Motor abkuehlen lassen, Oelqualitaet pruefen"
LKW-01,2024-01-29 03:00:00,Stadtverkehr,55.8,1048.9853110647712,1.950903035635975,8.19558652773664,3.374732663550827,78.2787474253215,78.40819360879013,8.33,92.63,223238.8,1.5,0.0,0.6669,1,Lub oil pressure,1.366008874232351,,,
LKW-01,2024-01-29 03:30:00,Stadtverkehr,49.8,757.0191627503477,3.4086150583911463,5.10584738069767,2.3156055544259018,72.78019662875631,88.05713321096327,8.43,92.63,223253.7,1.5,0.0,0.6668,1,Coolant temp,1.5555192609014608,,,
LKW-01,2024-01-29 04:00:00,Stadtverkehr,32.0,966.1815591636849,3.4975900084630442,8.87188082430184,3.130307293449672,78.30896729043924,77.30531633301938,8.41,92.63,223257.9,1.5,0.0,0.6666,1,Engine rpm,0.9221138625774413,,,
LKW-01,2024-01-29 04:30:00,Stadtverkehr,47.2,1217.2318444038365,3.6362750180003163,7.6640930980852255,4.785374596661645,83.2176572581064,89.98622252564383,8.39,92.63,223277.6,1.5,0.0,0.6665,1,Coolant pressure,2.456828798377523,P0191,Kuehlmitteldruck ausserhalb Normbereich,Kuehlsystem und Drucksensor pruefen
LKW-01,2024-01-29 05:00:00,Stadtverkehr,64.9,301.37968043390833,3.556915165055924,3.7823343916753287,2.794693646273492,75.00038049882862,91.5138775812628,8.41,92.62,223291.4,1.5,0.0,0.6663,1,Coolant temp,2.101421569394445,P0217,Motorueberhitzung erkannt,"Sofortiger Halt, Kuehlsystem pruefen"
LKW-01,2024-01-29 05:30:00,Stadtverkehr,65.8,393.83004692191633,3.4346800463427543,5.0292237465432885,1.9142435153403874,77.01617783369443,74.70769714774386,8.32,92.62,223301.4,1.5,0.0,0.6661,1,Engine rpm,1.373700636155236,,,
LKW-01,2024-01-29 06:00:00,Stadtverkehr,38.6,905.387639341088,4.460926394985948,2.493295819694079,1.8208269967930404,80.08111494971538,81.310984450153,8.39,92.62,223315.9,1.5,0.0,0.666,1,Fuel pressure,1.587115790263342,,,
LKW-01,2024-01-29 06:30:00,Stadtverkehr,52.3,968.3775834733258,3.2525076209488435,5.22282105744308,1.7479695690021908,74.94946232673927,77.33427106391649,8.48,92.62,223327.9,1.5,0.0,0.6658,1,Engine rpm,0.9309225480474872,,,
LKW-01,2024-01-29 07:00:00,Stadtverkehr,45.4,679.2350876324896,1.5758515302208154,4.060139252691842,1.602309740675279,75.75788828369745,85.57907585366362,8.48,92.62,223345.9,1.5,0.0,0.6657,1,Lub oil pressure,1.7318229685496247,,,
LKW-01,2024-01-29 07:30:00,Stadtverkehr,65.1,1264.8022417167679,2.98641336304121,8.057626499160872,3.655069182525334,78.41272319250142,79.5146956703186,8.35,92.62,223356.9,1.5,0.0,0.6655,1,Engine rpm,2.119940159814897,P0219,Motordrehzahl kritisch erhoeht,"Motorlast reduzieren, Drehzahlregler pruefen"
LKW-01,2024-01-29 08:00:00,Stadtverkehr,20.0,534.9032383750382,3.7343068017790078,2.4222531406716916,3.025836941631808,78.88523513893307,75.87167188181242,8.43,92.62,223371.3,1.5,0.0,0.6654,1,Fuel pressure,1.612694718688408,,,
LKW-01,2024-01-29 08:30:00,Stadtverkehr,31.1,889.4204788763835,3.79584802390223,4.729169014488998,0.6695421461880411,80.64445175198937,83.12813711234733,8.4,92.62,223388.4,1.5,0.0,0.6652,1,Coolant pressure,1.6385660563051514,,,
LKW-01,2024-01-29 09:00:00,Stadtverkehr,47.1,693.2066097740617,1.7363771446210854,3.000946999209205,1.98008793622985,82.63092306503816,75.03866293453177,8.4,92.62,223407.6,1.5,0.0,0.6651,1,lub oil temp,1.7277026463124059,,,
LKW-01,2024-01-29 09:30:00,Stadtverkehr,36.8,499.21612523773877,4.379828097391249,6.139617522656491,4.820676161881657,74.21754832969545,88.98072903183005,8.5,92.62,223419.5,1.5,0.0,0.6649,1,Coolant pressure,2.4919550699893924,P0191,Kuehlmitteldruck ausserhalb Normbereich,Kuehlsystem und Drucksensor pruefen
LKW-01,2024-01-29 10:00:00,Stadtverkehr,38.9,596.3655947048784,3.269188803940219,6.6098810172048115,0.6146456788490071,84.97976109539785,77.58745385566671,8.43,92.62,223432.1,1.5,0.0,0.6648,1,lub oil temp,2.5065339275104,P0524,Schmieroel-Temperatur kritisch hoch,"Motor abkuehlen lassen, Oelqualitaet pruefen"
LKW-01,2024-01-29 10:30:00,Stadtverkehr,36.7,827.1454140903138,3.2586921077902313,8.745848653457372,2.4951699090254498,80.01502857151645,79.04350624510184,8.44,92.62,223445.1,1.5,0.0,0.6647,1,lub oil temp,0.8603203774906155,,,
LKW-01,2024-01-29 11:00:00,Stadtverkehr,40.6,791.1710674509479,3.074971575293265,6.266245952013484,2.3073949670565366,77.76898668989548,75.80576061594537,8.47,92.62,223463.2,1.5,0.0,0.6645,1,Coolant temp,0.37926441569665126,,,
LKW-01,2024-01-29 11:30:00,Stadtverkehr,51.3,1013.6444909493662,1.2998261039555337,8.92511394516139,0.814722611693778,75.18868615613397,81.81543727151357,8.4,92.62,223484.5,1.5,0.0,0.6644,1,Lub oil pressure,2.001049967668056,P0520,Schmieroeldruck kritisch niedrig,"Motor stoppen, Oelspiegel und Oelpumpe pruefen"
LKW-01,2024-01-29 12:00:00,Stadtverkehr,35.4,587.0465135629636,3.220532906383484,5.486235919456128,3.10189536487214,80.42463786935066,67.65077497791866,8.48,92.62,223496.7,1.5,0.0,0.6642,1,Coolant temp,1.6671309770125982,,,
LKW-01,2024-01-29 12:30:00,Stadtverkehr,36.9,923.4560058365684,5.87612502498035,6.886214239072956,1.7863693281678072,77.12865644484562,69.99153808136481,8.5,92.62,223511.7,1.5,0.0,0.6641,1,Lub oil pressure,2.4625360223860557,P0520,Schmieroeldruck kritisch niedrig,"Motor stoppen, Oelspiegel und Oelpumpe pruefen"
LKW-01,2024-01-29 13:00:00,Stadtverkehr,46.1,841.318929327211,4.207514605652922,3.449186150383431,3.4478650683553673,77.80934592403753,73.74866739228679,8.41,92.61,223521.6,1.5,0.0,0.664,1,Fuel pressure,1.2429473173484837,,,
LKW-01,2024-01-29 13:30:00,Stadtverkehr,60.5,1096.4368819939118,3.4519117814389855,4.548328716164035,3.3518523433752536,81.60207304664726,82.22221741978164,8.37,92.61,223530.1,1.5,0.0,0.6638,1,Engine rpm,1.4445935840329884,,,
LKW-01,2024-01-29 14:00:00,Stadtverkehr,38.4,1170.758240787783,5.004886264643127,5.900953272255188,2.6350470844761484,81.54982885094782,91.32783350531143,8.51,92.61,223545.3,1.5,0.0,0.6637,1,Coolant temp,2.072040776468037,P0217,Motorueberhitzung erkannt,"Sofortiger Halt, Kuehlsystem pruefen"
LKW-01,2024-01-29 14:30:00,Stadtverkehr,25.6,690.0344178851203,5.111777369716659,10.922130328437527,1.37368219336481,77.04566350082297,73.96257682901991,8.42,92.61,223558.2,1.5,0.0,0.6635,1,Lub oil pressure,1.7170140308283675,,,
LKW-01,2024-01-29 15:00:00,Stadtverkehr,40.7,159.98420588020142,1.6290236875126105,3.743804545833795,1.5995542538944187,78.52839413383131,72.58376546304243,8.37,92.61,223576.1,1.5,0.0,0.6634,1,Engine rpm,2.311702302699495,P0219,Motordrehzahl kritisch erhoeht,"Motorlast reduzieren, Drehzahlregler pruefen"
LKW-01,2024-01-29 15:30:00,Stadtverkehr,33.7,671.6578636319878,3.9815118078935567,3.7954095622372055,1.8792235178581462,76.07956841194357,83.9996519695909,8.42,92.61,223585.7,1.5,0.0,0.6633,1,Fuel pressure,1.1182895201939163,,,
LKW-01,2024-01-29 16:00:00,Stadtverkehr,53.5,696.9766178587469,1.9924043710095982,6.480364440800081,4.117256949718003,75.65708093466812,79.06616932443835,8.35,92.61,223595.2,1.5,0.0,0.6631,1,Coolant pressure,1.792028759371845,,,
LKW-01,2024-01-29 16:30:00,Stadtverkehr,28.4,715.6389337849519,3.0572398100589786,1.9455695208713222,1.5809190149661723,79.17213888408209,70.3085973094754,8.41,92.61,223606.1,1.5,0.0,0.663,1,Fuel pressure,1.7843247354623057,,,
LKW-01,2024-01-29 17:00:00,Stadtverkehr,45.9,446.6406302494653,4.16306211115188,7.610714823757825,2.3548977686208956,81.56419891090307,77.47708063821753,8.4,92.61,223617.1,1.5,0.0,0.6628,1,lub oil temp,1.3739966312907341,,,
LKW-01,2024-01-29 17:30:00,Stadtverkehr,56.7,818.963353797178,4.30357293879052,6.475921495006098,2.9546442490811544,80.78879967794872,76.51125500855917,8.43,92.61,223638.6,1.5,0.0,0.6627,1,lub oil temp,1.11688857605829,,,
LKW-01,2024-01-29 18:00:00,Stadtverkehr,42.9,666.8280820818749,4.209157032138191,9.222081184738306,3.05991493390374,79.3704614288636,81.95419941368957,8.44,92.61,223647.8,1.5,0.0,0.6625,1,Lub oil pressure,0.8366249734957827,,,
LKW-01,2024-01-29 18:30:00,Stadtverkehr,47.1,635.5802976282458,2.2047270448087697,9.654347733065514,4.010263346765601,71.4221482855455,89.29191064641849,8.43,92.61,223663.8,1.5,0.0,0.6624,1,lub oil temp,1.9889199174133754,,,
LKW-01,2024-01-29 19:00:00,Stadtverkehr,53.1,898.5258357488782,1.8526196043976282,6.372071100479555,2.8587792364255398,77.6165679693269,83.92926910416693,8.42,92.61,223680.0,1.5,0.0,0.6622,1,Lub oil pressure,1.461871612724899,,,
LKW-01,2024-01-29 19:30:00,Stadtverkehr,37.0,881.1357284956972,1.2731833592397712,4.395663781755775,0.1998242733555442,75.94909266456202,86.56555207127073,8.37,92.61,223689.7,1.5,0.0,0.6621,1,Coolant pressure,2.1059514959941117,P0191,Kuehlmitteldruck ausserhalb Normbereich,Kuehlsystem und Drucksensor pruefen
LKW-01,2024-01-29 20:00:00,Stadtverkehr,50.0,875.8938501408733,4.1248365576747315,2.8781118640684302,0.6888999287401234,78.29052287643377,82.18419404093524,8.48,92.61,223715.3,1.5,0.0,0.6619,1,Coolant pressure,1.6193043968435905,,,
LKW-01,2024-01-29 20:30:00,Stadtverkehr,37.3,795.1446804634509,3.1976757523329384,4.192714890536938,2.551877880220753,78.46555570501347,76.41244997753216,8.46,92.61,223730.1,1.5,0.0,0.6618,1,Fuel pressure,0.9752396705074531,,,
LKW-01,2024-01-29 21:00:00,Stadtverkehr,53.3,870.484241019761,2.3133290142523686,6.927975616320716,1.3895774281402558,82.23429213926684,84.71868792071285,8.48,92.61,223747.0,1.5,0.0,0.6617,1,lub oil temp,1.5961871615967915,,,
LKW-01,2024-01-29 21:30:00,Stadtverkehr,53.5,1292.582901015724,3.074248735048751,2.9464388682461298,3.3683533346529613,78.74015025038086,89.21678071884885,8.43,92.6,223760.0,1.5,0.0,0.6615,1,Engine rpm,2.231373848795796,P0219,Motordrehzahl kritisch erhoeht,"Motorlast reduzieren, Drehzahlregler pruefen"
LKW-01,2024-01-29 22:00:00,Stadtverkehr,42.8,684.0749893486385,2.356420219581154,0.5558961663898984,3.18680538197578,76.2887501307941,85.01210821856294,8.45,92.6,223780.2,1.5,0.0,0.6614,1,Fuel pressure,2.2846768584065993,P0087,Kraftstoffdruck zu niedrig,"Kraftstofffilter, Leitungen und Pumpe pruefen"
LKW-01,2024-01-29 22:30:00,Stadtverkehr,49.1,863.8042500565326,4.188255438016019,6.4916295622866755,1.5850895276967543,74.47446110492997,80.93781627895572,8.4,92.6,223792.5,1.5,0.0,0.6612,1,lub oil temp,0.9768293973300334,,,
LKW-01,2024-01-29 23:00:00,Stadtverkehr,42.3,909.455322530961,3.8282452898313375,11.971535095442343,3.0657793022665505,82.92053998125316,74.2865872464309,8.35,92.6,223805.6,1.5,0.0,0.6611,1,Fuel pressure,1.8255258410244242,,,
LKW-01,2024-01-29 23:30:00,Stadtverkehr,42.9,1145.7811531497496,0.67368750694614,10.020674536959271,2.6317036312543913,73.24369518892048,83.88765376160741,8.44,92.6,223823.2,1.5,0.0,0.6609,1,Lub oil pressure,2.611766950468951,P0520,Schmieroeldruck kritisch niedrig,"Motor stoppen, Oelspiegel und Oelpumpe pruefen"
LKW-01,2024-01-30 00:00:00,Autobahn,79.4,432.7950974817993,3.050468058062019,2.4255004232372435,3.101927403601281,83.30764553810788,73.31412375414206,8.3,92.6,223869.5,1.7,0.0,0.6607,1,lub oil temp,1.9520913116456442,,,
LKW-01,2024-01-30 00:30:00,Autobahn,68.1,686.0010093399854,3.882249446402736,9.70147342170859,3.5240397711668563,75.23213447275178,89.12224625328558,8.44,92.6,223907.1,1.7,0.0,0.6605,1,Coolant temp,1.7237259913746636,,,
LKW-01,2024-01-30 01:00:00,Autobahn,90.0,568.9088743053644,2.053485713830346,6.979562231735341,3.3494704659248864,83.30757143460767,78.47791046826013,8.3,92.6,223946.4,1.7,0.0,0.6603,1,lub oil temp,1.9520667402945062,,,
