lkw_id,timestamp,brake_fluid_pct,motor_temp_c,oil_pressure_bar,health_score
LKW-03,2026-06-11 22:30:00,54.6,82.9,2.55,0.5515
LKW-03,2026-06-11 23:00:00,54.6,83.3,2.26,0.5513
LKW-03,2026-06-11 23:30:00,54.6,79.0,4.08,0.5511
LKW-03,2026-06-12 00:00:00,54.6,75.4,3.54,0.551
LKW-03,2026-06-12 00:30:00,54.6,87.6,4.44,0.5508
LKW-03,2026-06-12 01:00:00,54.6,76.8,1.71,0.5507
LKW-03,2026-06-12 01:30:00,54.5,68.8,3.88,0.5505
LKW-03,2026-06-12 02:00:00,54.5,85.4,2.21,0.5503
LKW-03,2026-06-12 02:30:00,54.5,74.5,3.6,0.5501
LKW-03,2026-06-12 03:00:00,54.5,71.6,2.13,0.55
LKW-03,2026-06-12 03:30:00,54.5,91.0,2.46,0.5498
LKW-03,2026-06-12 04:00:00,54.5,80.0,3.37,0.5497
LKW-03,2026-06-12 04:30:00,54.5,84.3,4.35,0.5495
LKW-03,2026-06-12 05:00:00,54.4,85.1,3.5,0.5493
LKW-03,2026-06-12 05:30:00,54.4,80.0,2.6,0.5492
LKW-03,2026-06-12 06:00:00,54.4,84.8,4.72,0.5491
LKW-03,2026-06-12 06:30:00,54.4,77.6,2.43,0.5489
LKW-03,2026-06-12 07:00:00,54.4,75.7,2.1,0.5488
LKW-03,2026-06-12 07:30:00,54.4,85.7,2.2,0.5486
LKW-03,2026-06-12 08:00:00,54.4,89.0,1.91,0.5484
LKW-03,2026-06-12 08:30:00,54.3,79.6,2.16,0.5483
LKW-03,2026-06-12 09:00:00,54.3,67.6,1.75,0.5481
LKW-03,2026-06-12 09:30:00,54.3,74.1,4.43,0.548
LKW-03,2026-06-12 10:00:00,54.3,82.0,3.34,0.5478
LKW-03,2026-06-12 10:30:00,54.3,83.1,2.71,0.5476
LKW-03,2026-06-12 11:00:00,54.3,89.4,4.52,0.5475
LKW-03,2026-06-12 11:30:00,54.3,85.8,2.98,0.5473
LKW-03,2026-06-12 12:00:00,54.2,85.7,2.74,0.5471
LKW-03,2026-06-12 12:30:00,54.2,79.6,4.94,0.5469
LKW-03,2026-06-12 13:00:00,54.2,78.1,2.91,0.5468
LKW-03,2026-06-12 13:30:00,54.2,88.3,2.54,0.5466
LKW-03,2026-06-12 14:00:00,54.2,76.0,2.45,0.5465
LKW-03,2026-06-12 14:30:00,54.2,85.0,3.51,0.5463
LKW-03,2026-06-12 15:00:00,54.1,88.4,4.39,0.5461
LKW-03,2026-06-12 15:30:00,54.1,88.8,3.53,0.546
LKW-03,2026-06-12 16:00:00,54.1,78.9,3.76,0.5458
LKW-03,2026-06-12 16:30:00,54.1,96.1,3.24,0.5456
LKW-03,2026-06-12 17:00:00,54.1,80.6,1.99,0.5455
LKW-03,2026-06-12 17:30:00,54.1,87.1,1.54,0.5453
LKW-03,2026-06-12 18:00:00,54.1,88.6,2.82,0.5451
LKW-03,2026-06-12 18:30:00,54.0,72.6,4.33,0.545
LKW-03,2026-06-12 19:00:00,54.0,78.7,2.69,0.5448
LKW-03,2026-06-12 19:30:00,54.0,79.1,2.9,0.5447
LKW-03,2026-06-12 20:00:00,54.0,83.7,2.61,0.5445
LKW-03,2026-06-12 20:30:00,54.0,77.6,4.2,0.5444
LKW-04,2026-06-09 21:00:00,69.4,79.7,0.96,0.716
LKW-04,2026-06-09 21:30:00,69.4,94.8,3.34,0.7159
LKW-04,2026-06-09 22:00:00,69.4,77.0,3.49,0.7158
LKW-04,2026-06-09 22:30:00,69.4,76.8,4.49,0.7156
LKW-04,2026-06-09 23:00:00,69.4,93.7,2.11,0.7155
LKW-04,2026-06-09 23:30:00,69.4,86.5,3.89,0.7154
LKW-04,2026-06-10 00:00:00,69.4,75.1,2.88,0.7153
LKW-04,2026-06-10 00:30:00,69.4,72.4,3.81,0.7151
LKW-04,2026-06-10 01:00:00,69.4,72.1,3.31,0.715
LKW-04,2026-06-10 01:30:00,69.3,86.4,1.87,0.7149
LKW-04,2026-06-10 02:00:00,69.3,76.0,4.0,0.7147
LKW-04,2026-06-10 02:30:00,69.3,70.1,1.95,0.7146
LKW-04,2026-06-10 03:00:00,69.3,78.7,3.3,0.7145
LKW-04,2026-06-10 03:30:00,69.3,82.5,2.63,0.7144
LKW-04,2026-06-10 04:00:00,69.3,74.0,2.03,0.7142
LKW-04,2026-06-10 04:30:00,69.3,74.5,3.64,0.7141
LKW-04,2026-06-10 05:00:00,69.3,80.0,2.83,0.714
LKW-04,2026-06-10 05:30:00,69.2,84.4,1.08,0.7138
LKW-04,2026-06-10 06:00:00,69.2,80.2,2.84,0.7137
LKW-04,2026-06-10 06:30:00,69.2,76.9,4.31,0.7136
LKW-04,2026-06-10 07:00:00,69.2,93.7,3.53,0.7135
LKW-04,2026-06-10 07:30:00,69.2,76.1,2.71,0.7133
LKW-04,2026-06-10 08:00:00,69.2,83.9,1.98,0.7132
LKW-04,2026-06-10 08:30:00,69.2,86.0,4.46,0.7131
LKW-04,2026-06-10 09:00:00,69.2,76.8,2.74,0.713
LKW-04,2026-06-10 09:30:00,69.2,86.9,6.05,0.7128
LKW-04,2026-06-10 10:00:00,69.1,79.5,2.52,0.7127
LKW-04,2026-06-10 10:30:00,69.1,82.1,3.96,0.7126
LKW-04,2026-06-10 11:00:00,69.1,89.8,3.92,0.7125
LKW-04,2026-06-10 11:30:00,69.1,79.5,1.87,0.7123
LKW-04,2026-06-10 12:00:00,69.1,86.5,3.26,0.7122
LKW-04,2026-06-10 12:30:00,69.1,79.6,4.37,0.7121
LKW-04,2026-06-10 13:00:00,69.1,82.0,3.35,0.7119
LKW-04,2026-06-10 13:30:00,69.1,70.1,4.2,0.7118
LKW-04,2026-06-10 14:00:00,69.1,89.9,3.42,0.7117
LKW-04,2026-06-10 14:30:00,69.0,77.3,3.35,0.7116
LKW-04,2026-06-10 15:00:00,69.0,88.1,4.5,0.7115
LKW-04,2026-06-10 15:30:00,69.0,85.0,2.34,0.7114
LKW-04,2026-06-10 16:00:00,69.0,84.0,3.94,0.7112
LKW-04,2026-06-10 16:30:00,69.0,71.9,5.36,0.7111
LKW-04,2026-06-10 17:00:00,69.0,85.0,4.43,0.711
LKW-04,2026-06-10 17:30:00,69.0,79.9,3.57,0.7108
LKW-04,2026-06-10 18:00:00,69.0,81.3,3.21,0.7107
LKW-04,2026-06-10 18:30:00,69.0,80.7,6.0,0.7106
LKW-04,2026-06-10 19:00:00,68.9,88.1,3.42,0.7105
LKW-04,2026-06-10 19:30:00,68.9,78.1,2.66,0.7103
LKW-04,2026-06-10 20:00:00,68.9,83.9,4.02,0.7102
LKW-04,2026-06-10 20:30:00,68.9,81.0,2.84,0.7101
LKW-04,2026-06-10 21:00:00,68.9,73.0,3.0,0.7099
LKW-04,2026-06-10 21:30:00,68.9,81.9,2.24,0.7098
LKW-04,2026-06-10 22:00:00,68.9,81.7,2.58,0.7097
LKW-04,2026-06-10 22:30:00,68.9,74.7,1.78,0.7096
LKW-04,2026-06-10 23:00:00,68.8,79.0,4.11,0.7094
LKW-04,2026-06-10 23:30:00,68.8,80.4,4.33,0.7093
LKW-04,2026-06-11 00:00:00,68.8,84.6,2.55,0.7092
LKW-04,2026-06-11 00:30:00,68.8,86.7,1.1,0.7091
LKW-04,2026-06-11 01:00:00,68.8,75.0,2.96,0.7089
LKW-04,2026-06-11 01:30:00,68.8,82.1,3.9,0.7088
LKW-04,2026-06-11 02:00:00,68.8,68.7,3.01,0.7087
LKW-04,2026-06-11 02:30:00,68.8,84.2,4.04,0.7085
LKW-04,2026-06-11 03:00:00,68.8,88.2,3.12,0.7084
LKW-04,2026-06-11 03:30:00,68.7,73.8,2.53,0.7083
LKW-04,2026-06-11 04:00:00,68.7,80.0,2.75,0.7082
LKW-04,2026-06-11 04:30:00,68.7,85.7,1.95,0.7081
LKW-04,2026-06-11 05:00:00,68.7,76.0,2.63,0.7079
LKW-04,2026-06-11 05:30:00,68.7,81.6,4.19,0.7078
LKW-04,2026-06-11 06:00:00,68.7,90.1,4.4,0.7077
LKW-04,2026-06-11 06:30:00,68.7,82.3,3.46,0.7075
LKW-04,2026-06-11 07:00:00,68.7,92.4,4.66,0.7074
LKW-04,2026-06-11 07:30:00,68.7,81.7,3.77,0.7073
LKW-04,2026-06-11 08:00:00,68.6,84.6,2.65,0.7072
LKW-04,2026-06-11 08:30:00,68.6,87.2,3.65,0.707
LKW-04,2026-06-11 09:00:00,68.6,82.7,0.71,0.7069
LKW-04,2026-06-11 09:30:00,68.6,75.5,2.36,0.7068
LKW-04,2026-06-11 10:00:00,68.6,81.8,4.39,0.7067
LKW-04,2026-06-11 10:30:00,68.6,84.2,3.97,0.7065
LKW-04,2026-06-11 11:00:00,68.6,79.0,3.48,0.7064
LKW-04,2026-06-11 11:30:00,68.6,84.4,4.46,0.7063
LKW-04,2026-06-11 12:00:00,68.5,79.9,1.4,0.7061
LKW-04,2026-06-11 12:30:00,68.5,76.8,3.96,0.706
LKW-04,2026-06-11 13:00:00,68.5,85.7,4.77,0.7059
LKW-04,2026-06-11 13:30:00,68.5,79.4,3.24,0.7058
LKW-04,2026-06-11 14:00:00,68.5,80.4,1.49,0.7057
LKW-04,2026-06-11 14:30:00,68.5,79.1,3.87,0.7055
LKW-04,2026-06-11 15:00:00,68.5,75.0,2.52,0.7054
LKW-04,2026-06-11 15:30:00,68.5,82.4,3.73,0.7053
LKW-04,2026-06-11 16:00:00,68.5,80.3,2.43,0.7051
LKW-04,2026-06-11 16:30:00,68.4,76.9,3.57,0.705
LKW-04,2026-06-11 17:00:00,68.4,87.6,3.98,0.7049
LKW-04,2026-06-11 17:30:00,68.4,79.6,4.5,0.7047
LKW-04,2026-06-11 18:00:00,68.4,73.8,2.44,0.7046
LKW-04,2026-06-11 18:30:00,68.4,83.7,1.79,0.7045
LKW-04,2026-06-11 19:00:00,68.4,69.6,4.29,0.7043
LKW-04,2026-06-11 19:30:00,68.4,83.7,2.77,0.7042
LKW-04,2026-06-11 20:00:00,68.4,75.5,4.26,0.7041
LKW-04,2026-06-11 20:30:00,68.4,77.9,4.86,0.704
LKW-04,2026-06-11 21:00:00,68.4,71.9,4.65,0.7039
LKW-04,2026-06-11 21:30:00,68.3,66.2,1.91,0.7038
LKW-04,2026-06-11 22:00:00,68.3,85.5,0.5,0.7037
LKW-04,2026-06-11 22:30:00,68.3,82.2,3.91,0.7036
LKW-04,2026-06-11 23:00:00,68.3,79.3,3.07,0.7035
LKW-04,2026-06-11 23:30:00,68.3,83.1,5.1,0.7034
LKW-04,2026-06-12 00:00:00,68.3,89.0,3.79,0.7033
LKW-04,2026-06-12 00:30:00,68.3,75.8,3.14,0.7032
LKW-04,2026-06-12 01:00:00,68.3,83.3,3.32,0.7031
LKW-04,2026-06-12 01:30:00,68.3,83.8,4.09,0.703
LKW-04,2026-06-12 02:00:00,68.3,85.0,4.48,0.7029
LKW-04,2026-06-12 02:30:00,68.3,79.4,3.49,0.7028
LKW-04,2026-06-12 03:00:00,68.2,74.7,3.8,0.7027
LKW-04,2026-06-12 03:30:00,68.2,74.9,1.01,0.7026
LKW-04,2026-06-12 04:00:00,68.2,74.7,2.49,0.7025
LKW-04,2026-06-12 04:30:00,68.2,80.7,2.44,0.7024
LKW-04,2026-06-12 05:00:00,68.2,80.5,1.9,0.7023
LKW-04,2026-06-12 05:30:00,68.2,88.1,4.83,0.7022
LKW-04,2026-06-12 06:00:00,68.2,78.1,3.1,0.7021
LKW-04,2026-06-12 06:30:00,68.2,90.3,4.07,0.702
LKW-04,2026-06-12 07:00:00,68.2,86.6,2.47,0.7019
LKW-04,2026-06-12 07:30:00,68.2,77.1,3.44,0.7018
LKW-04,2026-06-12 08:00:00,68.2,83.8,4.56,0.7018
LKW-04,2026-06-12 08:30:00,68.2,82.6,2.47,0.7017
LKW-04,2026-06-12 09:00:00,68.1,69.1,2.35,0.7015
LKW-04,2026-06-12 09:30:00,68.1,85.5,0.5,0.7014
LKW-04,2026-06-12 10:00:00,68.1,74.9,3.85,0.7014
LKW-04,2026-06-12 10:30:00,68.1,81.5,2.79,0.7013
LKW-04,2026-06-12 11:00:00,68.1,82.4,4.27,0.7012
LKW-04,2026-06-12 11:30:00,68.1,90.9,3.15,0.7011
LKW-04,2026-06-12 12:00:00,68.1,79.5,3.18,0.7009
LKW-04,2026-06-12 12:30:00,68.1,81.9,2.74,0.7008
LKW-04,2026-06-12 13:00:00,68.1,74.8,2.53,0.7008
LKW-04,2026-06-12 13:30:00,68.1,71.5,3.21,0.7007
LKW-04,2026-06-12 14:00:00,68.1,85.6,4.33,0.7006
LKW-04,2026-06-12 14:30:00,68.0,77.7,4.39,0.7004
LKW-04,2026-06-12 15:00:00,68.0,84.0,3.93,0.7003
LKW-04,2026-06-12 15:30:00,68.0,82.2,3.43,0.7002
LKW-04,2026-06-12 16:00:00,68.0,81.5,4.93,0.7001
LKW-04,2026-06-12 16:30:00,68.0,79.5,4.73,0.7
LKW-04,2026-06-12 17:00:00,68.0,86.0,4.4,0.6999
LKW-04,2026-06-12 17:30:00,68.0,83.7,5.14,0.6999
LKW-04,2026-06-12 18:00:00,68.0,78.8,3.9,0.6998
LKW-04,2026-06-12 18:30:00,68.0,84.6,3.51,0.6996
LKW-04,2026-06-12 19:00:00,68.0,80.3,2.63,0.6996
LKW-04,2026-06-12 19:30:00,68.0,92.1,3.38,0.6995
LKW-04,2026-06-12 20:00:00,67.9,77.8,3.84,0.6994
LKW-04,2026-06-12 20:30:00,67.9,75.6,3.03,0.6993
LKW-05,2026-06-09 21:00:00,64.9,82.1,2.32,0.6657
LKW-05,2026-06-09 21:30:00,64.9,74.8,2.09,0.6656
LKW-05,2026-06-09 22:00:00,64.9,77.1,3.08,0.6654
LKW-05,2026-06-09 22:30:00,64.9,81.6,3.77,0.6652
LKW-05,2026-06-09 23:00:00,64.9,79.8,1.39,0.6651
LKW-05,2026-06-09 23:30:00,64.8,82.5,3.23,0.6649
LKW-05,2026-06-10 00:00:00,64.8,73.2,4.78,0.6647
LKW-05,2026-06-10 00:30:00,64.8,88.0,2.0,0.6646
LKW-05,2026-06-10 01:00:00,64.8,77.9,1.35,0.6644
LKW-05,2026-06-10 01:30:00,64.8,71.8,4.44,0.6643
LKW-05,2026-06-10 02:00:00,64.8,77.6,1.57,0.6641
LKW-05,2026-06-10 02:30:00,64.8,81.2,1.27,0.664
LKW-05,2026-06-10 03:00:00,64.7,82.7,4.94,0.6638
LKW-05,2026-06-10 03:30:00,64.7,81.3,3.02,0.6637
LKW-05,2026-06-10 04:00:00,64.7,81.4,3.15,0.6635
LKW-05,2026-06-10 04:30:00,64.7,80.1,3.86,0.6633
LKW-05,2026-06-10 05:00:00,64.7,80.7,3.48,0.6632
LKW-05,2026-06-10 05:30:00,64.7,70.8,2.16,0.663
LKW-05,2026-06-10 06:00:00,64.7,83.6,4.29,0.6629
LKW-05,2026-06-10 06:30:00,64.6,81.8,2.98,0.6627
LKW-05,2026-06-10 07:00:00,64.6,72.6,3.91,0.6626
LKW-05,2026-06-10 07:30:00,64.6,78.9,4.63,0.6624
LKW-05,2026-06-10 08:00:00,64.6,89.1,2.39,0.6622
LKW-05,2026-06-10 08:30:00,64.6,78.6,1.95,0.6621
LKW-05,2026-06-10 09:00:00,64.6,85.6,3.87,0.6619
LKW-05,2026-06-10 09:30:00,64.6,80.4,2.94,0.6617
LKW-05,2026-06-10 10:00:00,64.5,80.6,3.04,0.6616
LKW-05,2026-06-10 10:30:00,64.5,70.8,1.19,0.6615
LKW-05,2026-06-10 11:00:00,64.5,87.6,2.95,0.6613
LKW-05,2026-06-10 11:30:00,64.5,84.2,3.03,0.6611
LKW-05,2026-06-10 12:00:00,64.5,67.9,3.73,0.661
LKW-05,2026-06-10 12:30:00,64.5,70.6,0.81,0.6608
LKW-05,2026-06-10 13:00:00,64.5,73.8,2.42,0.6606
LKW-05,2026-06-10 13:30:00,64.4,80.2,3.97,0.6605
LKW-05,2026-06-10 14:00:00,64.4,81.1,3.29,0.6603
LKW-05,2026-06-10 14:30:00,64.4,81.3,3.82,0.6602
LKW-05,2026-06-10 15:00:00,64.4,71.5,1.37,0.66
LKW-05,2026-06-10 15:30:00,64.4,89.1,3.78,0.6598
LKW-05,2026-06-10 16:00:00,64.4,76.4,2.84,0.6597
LKW-05,2026-06-10 16:30:00,64.4,78.4,6.26,0.6595
LKW-05,2026-06-10 17:00:00,64.3,88.5,5.87,0.6593
LKW-05,2026-06-10 17:30:00,64.3,79.5,3.41,0.6592
LKW-05,2026-06-10 18:00:00,64.3,76.3,2.49,0.659
LKW-05,2026-06-10 18:30:00,64.3,77.5,3.14,0.6588
LKW-05,2026-06-10 19:00:00,64.3,82.2,3.05,0.6586
LKW-05,2026-06-10 19:30:00,64.3,91.1,2.48,0.6585
LKW-05,2026-06-10 20:00:00,64.2,77.0,2.4,0.6583
LKW-05,2026-06-10 20:30:00,64.2,87.2,1.72,0.6582
LKW-05,2026-06-10 21:00:00,64.2,74.5,3.19,0.658
LKW-05,2026-06-10 21:30:00,64.2,89.1,3.07,0.6578
LKW-05,2026-06-10 22:00:00,64.2,78.5,2.04,0.6577
LKW-05,2026-06-10 22:30:00,64.2,82.4,4.06,0.6575
LKW-05,2026-06-10 23:00:00,64.2,72.2,4.69,0.6573
LKW-05,2026-06-10 23:30:00,64.1,79.9,2.68,0.6572
LKW-05,2026-06-11 00:00:00,64.1,83.6,3.87,0.657
LKW-05,2026-06-11 00:30:00,64.1,86.3,4.69,0.6568
LKW-05,2026-06-11 01:00:00,64.1,76.0,1.75,0.6567
LKW-05,2026-06-11 01:30:00,64.1,80.7,1.97,0.6565
LKW-05,2026-06-11 02:00:00,64.1,70.9,5.46,0.6563
LKW-05,2026-06-11 02:30:00,64.1,74.1,2.08,0.6562
LKW-05,2026-06-11 03:00:00,64.0,73.2,2.62,0.656
LKW-05,2026-06-11 03:30:00,64.0,76.9,2.88,0.6559
LKW-05,2026-06-11 04:00:00,64.0,75.5,1.1,0.6557
LKW-05,2026-06-11 04:30:00,64.0,90.5,2.58,0.6555
LKW-05,2026-06-11 05:00:00,64.0,82.3,1.67,0.6554
LKW-05,2026-06-11 05:30:00,64.0,86.6,3.77,0.6552
LKW-05,2026-06-11 06:00:00,64.0,78.1,5.4,0.6551
LKW-05,2026-06-11 06:30:00,63.9,89.5,3.04,0.6549
LKW-05,2026-06-11 07:00:00,63.9,77.9,1.2,0.6547
LKW-05,2026-06-11 07:30:00,63.9,83.8,3.46,0.6546
LKW-05,2026-06-11 08:00:00,63.9,77.5,2.89,0.6544
LKW-05,2026-06-11 08:30:00,63.9,81.9,3.22,0.6543
LKW-05,2026-06-11 09:00:00,63.9,81.4,4.0,0.6541
LKW-05,2026-06-11 09:30:00,63.9,72.2,3.78,0.654
LKW-05,2026-06-11 10:00:00,63.8,82.9,3.81,0.6538
LKW-05,2026-06-11 10:30:00,63.8,73.7,4.47,0.6536
LKW-05,2026-06-11 11:00:00,63.8,75.8,2.75,0.6535
LKW-05,2026-06-11 11:30:00,63.8,86.0,2.36,0.6533
LKW-05,2026-06-11 12:00:00,63.8,92.3,3.89,0.6531
LKW-05,2026-06-11 12:30:00,63.8,93.2,2.26,0.653
LKW-05,2026-06-11 13:00:00,63.8,85.5,2.19,0.6528
LKW-05,2026-06-11 13:30:00,63.7,76.7,4.19,0.6526
LKW-05,2026-06-11 14:00:00,63.7,74.7,1.21,0.6525
LKW-05,2026-06-11 14:30:00,63.7,88.2,3.77,0.6523
LKW-05,2026-06-11 15:00:00,63.7,71.0,2.84,0.6521
LKW-05,2026-06-11 15:30:00,63.7,87.1,2.51,0.652
LKW-05,2026-06-11 16:00:00,63.7,84.6,2.35,0.6518
LKW-05,2026-06-11 16:30:00,63.6,87.8,1.85,0.6516
LKW-05,2026-06-11 17:00:00,63.6,87.2,2.36,0.6514
LKW-05,2026-06-11 17:30:00,63.6,79.5,2.83,0.6513
LKW-05,2026-06-11 18:00:00,63.6,79.4,2.12,0.6512
LKW-05,2026-06-11 18:30:00,63.6,80.1,3.39,0.651
LKW-05,2026-06-11 19:00:00,63.6,76.1,3.34,0.6508
LKW-05,2026-06-11 19:30:00,63.6,94.0,2.42,0.6507
LKW-05,2026-06-11 20:00:00,63.5,79.4,3.42,0.6505
LKW-05,2026-06-11 20:30:00,63.5,75.9,3.34,0.6504
LKW-05,2026-06-11 21:00:00,63.5,93.0,3.74,0.6502
LKW-05,2026-06-11 21:30:00,63.5,86.4,3.0,0.65
LKW-05,2026-06-11 22:00:00,63.5,85.7,3.65,0.6499
LKW-05,2026-06-11 22:30:00,63.5,84.3,2.89,0.6497
LKW-05,2026-06-11 23:00:00,63.5,77.7,5.07,0.6496
LKW-05,2026-06-11 23:30:00,63.4,77.8,3.05,0.6494
LKW-05,2026-06-12 00:00:00,63.4,83.5,1.98,0.6492
LKW-05,2026-06-12 00:30:00,63.4,81.6,4.94,0.6491
LKW-05,2026-06-12 01:00:00,63.4,73.9,1.96,0.6489
LKW-05,2026-06-12 01:30:00,63.4,83.3,2.8,0.6487
LKW-05,2026-06-12 02:00:00,63.4,84.2,2.86,0.6486
LKW-05,2026-06-12 02:30:00,63.4,75.9,4.13,0.6484
LKW-05,2026-06-12 03:00:00,63.3,83.1,2.67,0.6482
LKW-05,2026-06-12 03:30:00,63.3,88.1,2.87,0.6481
LKW-05,2026-06-12 04:00:00,63.3,72.8,2.59,0.6479
LKW-05,2026-06-12 04:30:00,63.3,77.7,2.08,0.6478
LKW-05,2026-06-12 05:00:00,63.3,74.4,3.39,0.6476
LKW-05,2026-06-12 05:30:00,63.3,90.5,2.33,0.6474
LKW-05,2026-06-12 06:00:00,63.2,86.8,3.02,0.6472
LKW-05,2026-06-12 06:30:00,63.2,82.3,3.31,0.6471
LKW-05,2026-06-12 07:00:00,63.2,89.7,3.76,0.6469
LKW-05,2026-06-12 07:30:00,63.2,87.9,1.36,0.6467
LKW-05,2026-06-12 08:00:00,63.2,76.8,3.36,0.6466
LKW-05,2026-06-12 08:30:00,63.2,74.4,2.89,0.6464
LKW-05,2026-06-12 09:00:00,63.2,76.0,2.78,0.6463
LKW-05,2026-06-12 09:30:00,63.1,76.8,0.7,0.6461
LKW-05,2026-06-12 10:00:00,63.1,83.0,2.51,0.6459
LKW-05,2026-06-12 10:30:00,63.1,89.7,2.48,0.6458
LKW-05,2026-06-12 11:00:00,63.1,78.4,3.58,0.6456
LKW-05,2026-06-12 11:30:00,63.1,86.2,3.1,0.6455
LKW-05,2026-06-12 12:00:00,63.1,77.3,4.5,0.6453
LKW-05,2026-06-12 12:30:00,63.1,88.3,4.1,0.6452
LKW-05,2026-06-12 13:00:00,63.0,79.1,2.98,0.645
LKW-05,2026-06-12 13:30:00,63.0,72.7,2.37,0.6448
LKW-05,2026-06-12 14:00:00,63.0,87.3,3.36,0.6447
LKW-05,2026-06-12 14:30:00,63.0,82.4,3.04,0.6445
LKW-05,2026-06-12 15:00:00,63.0,90.6,1.43,0.6443
LKW-05,2026-06-12 15:30:00,63.0,82.3,4.92,0.6441
LKW-05,2026-06-12 16:00:00,63.0,84.1,2.6,0.644
LKW-05,2026-06-12 16:30:00,62.9,84.5,3.64,0.6438
LKW-05,2026-06-12 17:00:00,62.9,85.4,3.57,0.6437
LKW-05,2026-06-12 17:30:00,62.9,92.1,3.22,0.6435
LKW-05,2026-06-12 18:00:00,62.9,89.9,2.43,0.6434
LKW-05,2026-06-12 18:30:00,62.9,87.9,4.54,0.6432
LKW-05,2026-06-12 19:00:00,62.9,88.1,2.3,0.6431
LKW-05,2026-06-12 19:30:00,62.9,86.3,4.9,0.6429
LKW-05,2026-06-12 20:00:00,62.8,71.4,3.19,0.6427
LKW-05,2026-06-12 20:30:00,62.8,89.9,3.34,0.6426
LKW-06,2026-06-09 21:00:00,71.1,78.0,3.32,0.7346
LKW-06,2026-06-09 21:30:00,71.1,91.0,2.48,0.7345
LKW-06,2026-06-09 22:00:00,71.1,84.6,4.31,0.7344
LKW-06,2026-06-09 22:30:00,71.1,88.8,3.71,0.7343
LKW-06,2026-06-09 23:00:00,71.1,89.0,4.41,0.7342
LKW-06,2026-06-09 23:30:00,71.1,84.9,3.89,0.7341
LKW-06,2026-06-10 00:00:00,71.1,87.4,4.11,0.734
LKW-06,2026-06-10 00:30:00,71.1,76.9,2.3,0.7339
LKW-06,2026-06-10 01:00:00,71.0,88.0,4.5,0.7338
LKW-06,2026-06-10 01:30:00,71.0,80.1,2.22,0.7337
LKW-06,2026-06-10 02:00:00,71.0,93.2,2.57,0.7336
LKW-06,2026-06-10 02:30:00,71.0,83.4,4.27,0.7335
LKW-06,2026-06-10 03:00:00,71.0,70.0,4.79,0.7334
LKW-06,2026-06-10 03:30:00,71.0,93.8,1.86,0.7333
LKW-06,2026-06-10 04:00:00,71.0,77.5,3.24,0.7332
LKW-06,2026-06-10 04:30:00,71.0,87.6,3.53,0.7331
LKW-06,2026-06-10 05:00:00,71.0,77.8,1.48,0.7331
LKW-06,2026-06-10 05:30:00,71.0,79.6,2.76,0.7329
LKW-06,2026-06-10 06:00:00,71.0,83.2,3.6,0.7328
LKW-06,2026-06-10 06:30:00,71.0,86.0,3.2,0.7328
LKW-06,2026-06-10 07:00:00,70.9,84.9,2.78,0.7327
LKW-06,2026-06-10 07:30:00,70.9,82.1,3.55,0.7325
LKW-06,2026-06-10 08:00:00,70.9,83.2,3.07,0.7324
LKW-06,2026-06-10 08:30:00,70.9,73.3,1.57,0.7323
LKW-06,2026-06-10 09:00:00,70.9,87.3,3.73,0.7322
LKW-06,2026-06-10 09:30:00,70.9,81.5,3.31,0.7322
LKW-06,2026-06-10 10:00:00,70.9,80.1,3.65,0.7321
LKW-06,2026-06-10 10:30:00,70.9,72.3,2.37,0.732
LKW-06,2026-06-10 11:00:00,70.9,79.7,4.66,0.7319
LKW-06,2026-06-10 11:30:00,70.9,74.7,3.01,0.7318
LKW-06,2026-06-10 12:00:00,70.9,71.8,2.6,0.7317
LKW-06,2026-06-10 12:30:00,70.8,86.3,2.3,0.7315
LKW-06,2026-06-10 13:00:00,70.8,85.4,1.21,0.7315
LKW-06,2026-06-10 13:30:00,70.8,76.1,3.46,0.7313
LKW-06,2026-06-10 14:00:00,70.8,77.4,3.31,0.7312
LKW-06,2026-06-10 14:30:00,70.8,78.4,3.5,0.7311
LKW-06,2026-06-10 15:00:00,70.8,78.4,4.32,0.731
LKW-06,2026-06-10 15:30:00,70.8,80.2,3.37,0.7309
LKW-06,2026-06-10 16:00:00,70.8,82.9,3.13,0.7308
LKW-06,2026-06-10 16:30:00,70.8,78.0,3.15,0.7307
LKW-06,2026-06-10 17:00:00,70.8,78.9,3.9,0.7306
LKW-06,2026-06-10 17:30:00,70.8,82.0,2.77,0.7306
LKW-06,2026-06-10 18:00:00,70.7,80.6,3.1,0.7305
LKW-06,2026-06-10 18:30:00,70.7,91.9,3.06,0.7304
LKW-06,2026-06-10 19:00:00,70.7,93.2,2.32,0.7303
LKW-06,2026-06-10 19:30:00,70.7,76.1,4.33,0.7302
LKW-06,2026-06-10 20:00:00,70.7,79.7,1.75,0.7301
LKW-06,2026-06-10 20:30:00,70.7,90.4,4.28,0.73
LKW-06,2026-06-10 21:00:00,70.7,75.1,3.74,0.7299
LKW-06,2026-06-10 21:30:00,70.7,90.0,2.32,0.7299
LKW-06,2026-06-10 22:00:00,70.7,85.8,4.11,0.7298
LKW-06,2026-06-10 22:30:00,70.7,69.9,4.34,0.7297
LKW-06,2026-06-10 23:00:00,70.7,77.9,3.64,0.7297
LKW-06,2026-06-10 23:30:00,70.7,81.3,1.4,0.7296
LKW-06,2026-06-11 00:00:00,70.7,69.7,2.6,0.7295
