truck_id,timestamp,route_type,load_pct,Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,tire_pressure_bar,brake_fluid_pct,odometer_km,temperature_c,precipitation_mm,health_score,Engine Condition,most_anomalous_feature,max_z_score,primary_dtc_code,primary_dtc_german,primary_dtc_action
LKW-03,2026-05-03 13:30:00,Stadtverkehr,21.9,646.9913547095448,3.092755779713833,7.006788991731874,3.630695297279015,78.86090802555212,78.59492292326642,6.86,91.66,593133.3,18.7,0.0,0.884,1,Coolant pressure,1.3078831796227863,,,
LKW-03,2026-05-03 14:00:00,Stadtverkehr,65.4,829.6550417243279,3.2143335867423617,8.637225998974563,0.49596674095008725,74.7646722269817,81.72863834158197,6.81,91.66,593143.5,18.7,0.0,0.8837,1,Coolant pressure,1.8112795547443743,,,
LKW-03,2026-05-03 14:30:00,Stadtverkehr,48.7,645.0489228353947,3.7234794542209277,8.844745269631186,2.676376721345108,77.23767723908922,73.63144666595207,6.83,91.66,593160.7,18.7,0.0,0.8836,1,Coolant temp,0.7226404011725436,,,
LKW-03,2026-05-03 15:00:00,Stadtverkehr,56.0,819.3703695873213,1.4881869859253756,4.818560291518659,2.566644121791587,74.14958738429756,76.02267877497096,6.79,91.66,593184.0,18.7,0.0,0.8834,1,Lub oil pressure,1.8173283602415589,,,
LKW-03,2026-05-03 15:30:00,Stadtverkehr,44.9,787.1365202620493,2.432309847089146,2.391378950785179,1.4056999651683098,76.83112381744968,81.45905669535136,6.87,91.66,593196.6,18.7,0.0,0.8832,1,Fuel pressure,1.6238109759038788,,,
LKW-03,2026-05-03 16:00:00,Stadtverkehr,52.0,722.1962527086527,3.120195204026147,5.099274647783328,1.488859448035481,81.7956308625302,77.45197834130208,6.77,91.66,593213.1,18.7,0.0,0.883,1,lub oil temp,1.450735189278195,,,
LKW-03,2026-05-03 16:30:00,Stadtverkehr,34.3,908.134289406158,2.7944287810639272,0.4810618429564306,0.9442665337899029,75.17013723699323,73.89340307447279,6.83,91.66,593236.0,18.7,0.0,0.8829,1,Fuel pressure,2.311620969033955,P0087,Kraftstoffdruck zu niedrig,"Kraftstofffilter, Leitungen und Pumpe pruefen"
LKW-03,2026-05-03 17:00:00,Stadtverkehr,51.2,1035.9694921247387,4.783279043813046,4.177828119571491,2.7069769648583706,78.97422936271887,80.14937403528809,6.81,91.66,593250.3,18.7,0.0,0.8827,1,Lub oil pressure,1.3966065245522612,,,
LKW-03,2026-05-03 17:30:00,Stadtverkehr,33.0,1053.5042788416683,3.1724887555594785,3.3216761282791887,1.1861687681011164,73.42826419024398,77.05091524929902,6.76,91.66,593263.8,18.7,0.0,0.8825,1,lub oil temp,1.3237289591212336,,,
LKW-03,2026-05-03 18:00:00,Stadtverkehr,34.8,805.1749988731332,1.979124658488419,6.43811764479032,0.5243217667171586,77.51830660765086,69.83890494433653,6.9,91.66,593284.6,18.7,0.0,0.8824,1,Coolant pressure,1.783065328818463,,,
LKW-03,2026-05-03 18:30:00,Stadtverkehr,62.0,698.7049110978929,1.5756475851398695,5.82104841229425,1.4174834923833899,81.30321430676833,65.86432606073937,6.73,91.66,593296.1,18.7,0.0,0.8822,1,Coolant temp,1.9492538311849072,,,
LKW-03,2026-05-03 19:00:00,Stadtverkehr,51.4,813.8829769139626,3.5287655390082757,7.6170499760181345,2.6964830865184983,76.96950222036169,77.542925223654,6.89,91.66,593307.8,18.7,0.0,0.882,1,Coolant pressure,0.3783098971413538,,,
LKW-03,2026-05-03 19:30:00,Stadtverkehr,35.5,954.1003759790076,4.64943026709816,5.195525831711025,1.2383541977081183,74.9155248828794,83.69468269492444,6.85,91.66,593322.8,18.7,0.0,0.8819,1,Lub oil pressure,1.2660544048501126,,,
LKW-03,2026-05-03 20:00:00,Stadtverkehr,42.2,1016.6460180779143,3.511457823116305,11.642681699577558,2.238015521560038,78.18017477257962,75.31063068598908,6.8,91.66,593336.3,18.7,0.0,0.8817,1,Fuel pressure,1.707122121022333,,,
LKW-03,2026-05-03 20:30:00,Stadtverkehr,42.3,678.2054277529586,1.8715921217792146,13.571601359409751,1.6649631740612612,73.04682590105065,79.344769758275,6.85,91.66,593355.4,18.7,0.0,0.8816,1,Fuel pressure,2.4016299661023575,P0087,Kraftstoffdruck zu niedrig,"Kraftstofffilter, Leitungen und Pumpe pruefen"
LKW-03,2026-05-03 21:00:00,Stadtverkehr,50.9,617.7347953840314,4.408042498577171,9.352948880138163,2.737531111117458,82.10572262141294,77.1379316055292,6.89,91.66,593370.5,18.7,0.0,0.8814,1,lub oil temp,1.5535558856131382,,,
LKW-03,2026-05-03 21:30:00,Stadtverkehr,38.6,503.32208925049173,2.1046287990406807,10.531503690990016,3.7780192787403553,74.44461161036617,73.79626097314961,6.71,91.65,593391.9,18.7,0.0,0.8812,1,Coolant pressure,1.454475608471223,,,
LKW-03,2026-05-03 22:00:00,Stadtverkehr,30.6,259.5397863224445,1.847087783969275,11.749602408045483,3.385706028691302,77.49496452214882,78.75278524005346,6.83,91.65,593405.0,18.7,0.0,0.8811,1,Engine rpm,1.9123652866866823,,,
LKW-03,2026-05-03 22:30:00,Stadtverkehr,41.7,735.7824309020796,1.2655800862097015,6.144032365701613,2.6931274136265744,75.66714943854195,79.8050513267165,6.83,91.65,593419.4,18.7,0.0,0.8809,1,Lub oil pressure,2.03445251581087,P0520,Schmieroeldruck kritisch niedrig,"Motor stoppen, Oelspiegel und Oelpumpe pruefen"
LKW-03,2026-05-03 23:00:00,Stadtverkehr,47.4,446.8139372831762,1.9407317825919996,4.224577370357451,3.1094517300711426,79.73629203887273,75.49254335413286,6.82,91.65,593435.2,18.7,0.0,0.8808,1,Lub oil pressure,1.3759296122286828,,,
LKW-03,2026-05-03 23:30:00,Stadtverkehr,29.6,679.4877745119862,3.012376072403154,8.46532347438388,2.667476543648296,76.35985881229881,85.16180054456896,6.81,91.65,593444.3,18.7,0.0,0.8806,1,Coolant temp,1.0982772386043818,,,
LKW-03,2026-05-04 00:00:00,Autobahn,67.3,606.9728528001201,3.3042870955554173,12.099421498055673,1.5662058706054822,78.42077133961462,80.04682957951239,6.78,91.65,593477.4,18.6,0.0,0.8804,1,Fuel pressure,1.8715713616044503,,,
LKW-03,2026-05-04 00:30:00,Autobahn,84.3,1206.284035601091,1.7448918448815178,3.767887530774833,2.3733211012334743,80.11575834550517,79.85843368148137,6.69,91.65,593520.6,18.6,0.0,0.8802,1,Engine rpm,1.8852121243913653,,,
LKW-03,2026-05-04 01:00:00,Autobahn,87.4,1199.8892368218944,2.8284817534835005,6.323854277299347,0.8994146319970922,79.40927287614404,92.36121566953456,6.81,91.65,593566.4,18.6,0.0,0.88,1,Coolant temp,2.235236445159037,P0217,Motorueberhitzung erkannt,"Sofortiger Halt, Kuehlsystem pruefen"
LKW-03,2026-05-04 01:30:00,Autobahn,72.8,1131.4424116476132,3.489883479938288,9.168329064058506,3.0994233116484664,81.66561170742116,85.02597614997316,6.73,91.65,593604.0,18.6,0.0,0.8798,1,Engine rpm,1.5850076491588208,,,
LKW-03,2026-05-04 02:00:00,Autobahn,77.4,907.4690288699562,3.844999026192326,8.003692506214037,0.8701575847591821,80.04359870835297,71.86000262313063,6.7,91.65,593642.1,18.6,0.0,0.8795,1,Coolant pressure,1.4389467946416648,,,
LKW-03,2026-05-04 02:30:00,Autobahn,86.1,629.0284562323582,4.0192947113852435,5.757400059021432,3.576274743865498,81.34528429136839,86.51697284393282,6.75,91.65,593680.6,18.6,0.0,0.8793,1,Coolant temp,1.3122912377258649,,,
LKW-03,2026-05-04 03:00:00,Autobahn,64.6,561.9475120329231,3.817738577465545,9.845230034963228,1.217913128389423,72.50287914634134,79.85699945397623,6.91,91.65,593719.8,18.6,0.0,0.8791,1,lub oil temp,1.6305695373256772,,,
LKW-03,2026-05-04 03:30:00,Autobahn,75.5,857.8584903978378,3.8640410087555663,13.032627194224494,1.1740438342593236,80.59444018611086,79.61641777357548,6.77,91.65,593752.9,18.6,0.0,0.8789,1,Fuel pressure,2.207572228078586,P0087,Kraftstoffdruck zu niedrig,"Kraftstofffilter, Leitungen und Pumpe pruefen"
LKW-03,2026-05-04 04:00:00,Autobahn,69.9,1222.735866885288,5.28070377153876,4.90837809813825,2.2333672811496585,81.87156473012813,78.54124044852158,6.73,91.65,593785.2,18.6,0.0,0.8787,1,Engine rpm,1.9512036557931527,,,
LKW-03,2026-05-04 04:30:00,Autobahn,79.8,1371.8070281133273,2.963112056978491,9.28662553471058,2.144749735980899,79.14248753663203,80.2876356086834,6.66,91.65,593818.5,18.6,0.0,0.8785,1,Engine rpm,2.549157406189959,P0219,Motordrehzahl kritisch erhoeht,"Motorlast reduzieren, Drehzahlregler pruefen"
LKW-03,2026-05-04 05:00:00,Autobahn,70.6,766.1404727156236,1.1973382670006072,8.364972105232933,1.9219202540349503,76.296449432397,74.29836944083051,6.77,91.64,593863.8,18.6,0.0,0.8783,1,Lub oil pressure,2.101013558569263,P0520,Schmieroeldruck kritisch niedrig,"Motor stoppen, Oelspiegel und Oelpumpe pruefen"
LKW-03,2026-05-04 05:30:00,Autobahn,75.0,783.7850241617367,1.7828787908946115,5.219112948448671,2.620135860544341,80.32462740704568,73.4771644228337,6.7,91.64,593902.2,18.6,0.0,0.878,1,Lub oil pressure,1.5298947299773293,,,
LKW-03,2026-05-04 06:00:00,Autobahn,80.4,608.2205114244534,4.1167926795617165,9.154832696061058,3.0622215545034455,77.02493451587411,76.94291915812097,6.73,91.64,593943.6,18.6,0.0,0.8778,1,Fuel pressure,0.8113716725733585,,,
LKW-03,2026-05-04 06:30:00,Autobahn,60.1,545.7576153053105,5.140567349921615,3.3174955884277493,1.3552476101248734,75.70996576187805,82.49599786615076,6.78,91.64,593981.9,18.6,0.0,0.8776,1,Lub oil pressure,1.745094922071372,,,
LKW-03,2026-05-04 07:00:00,Autobahn,64.7,563.4189381168369,5.035183956850633,8.839426311335298,2.915009618162751,76.11006306827508,72.63946931256088,6.86,91.64,594025.9,18.6,0.0,0.8774,1,Lub oil pressure,1.6423070917714533,,,
LKW-03,2026-05-04 07:30:00,Autobahn,67.8,407.6241091216376,3.0508039624516576,4.168528818458331,2.7255210246453117,75.52426243963788,73.68883801513881,6.71,91.64,594069.8,18.6,0.0,0.8772,1,Engine rpm,1.3183699393418358,,,
LKW-03,2026-05-04 08:00:00,Autobahn,75.1,715.4381104301866,4.086754446796638,6.673501898452007,2.6860832082587525,74.24690830136491,82.90846040390335,6.69,91.64,594100.2,18.6,0.0,0.877,1,lub oil temp,1.052281701511958,,,
LKW-03,2026-05-04 08:30:00,Autobahn,87.9,467.7406044001472,3.975167160807395,2.3055297983492014,0.7876108857489396,81.6710599330353,85.9609681734745,6.69,91.64,594137.7,18.6,0.0,0.8767,1,Fuel pressure,1.654720977549797,,,
LKW-03,2026-05-04 09:00:00,Autobahn,72.3,1011.5247046552975,2.8938381986762822,2.529615995395186,2.267110951156152,75.85711672761566,87.55033902334773,6.74,91.64,594177.4,18.6,0.0,0.8765,1,Fuel pressure,1.574038704947462,,,
LKW-03,2026-05-04 09:30:00,Autobahn,86.4,1072.6275005708621,2.419289081135792,6.9524775595364705,2.0549835949718935,76.00640779523735,81.93528193538047,6.68,91.64,594217.8,18.6,0.0,0.8763,1,Engine rpm,1.3490894717737305,,,
LKW-03,2026-05-04 10:00:00,Autobahn,68.1,653.8275189275219,3.096190847971312,8.43426287387085,1.8583519721879704,74.01321324047916,82.30948869009946,6.74,91.64,594257.4,18.6,0.0,0.8761,1,lub oil temp,1.1297706647042907,,,
LKW-03,2026-05-04 10:30:00,Autobahn,78.7,543.4953582069742,2.9830485761013747,4.705598513931146,1.5296876366526753,77.04219287583365,71.79679197894676,6.68,91.64,594304.7,18.6,0.0,0.8759,1,Coolant temp,1.0123760951188356,,,
LKW-03,2026-05-04 11:00:00,Autobahn,81.5,944.7491533730987,1.3191641422107585,5.962140093762968,3.8821214166218554,83.41205424922435,75.25273628896933,6.68,91.64,594346.0,18.6,0.0,0.8757,1,lub oil temp,1.9867113106392,,,
LKW-03,2026-05-04 11:30:00,Autobahn,56.8,961.0767849863562,1.8782811406271132,6.051158494718365,1.6985887932745396,74.24772651559215,74.47533939028784,6.85,91.63,594383.8,18.6,0.0,0.8755,1,Lub oil pressure,1.4368421127787843,,,
LKW-03,2026-05-04 12:00:00,Autobahn,79.5,726.5730444583885,3.0188637331860995,7.931390352747298,1.3052385465992933,80.64001092759965,83.16207424801314,6.75,91.63,594426.3,18.6,0.0,0.8752,1,lub oil temp,1.0675529762577074,,,
LKW-03,2026-05-04 12:30:00,Autobahn,68.8,878.1741361430975,2.614291769519826,11.564796904210116,2.7309169178285617,83.1189185243805,72.83390611685905,6.73,91.63,594470.7,18.6,0.0,0.875,1,lub oil temp,1.8895129218213564,,,
LKW-03,2026-05-04 13:00:00,Autobahn,82.4,1085.521782394918,2.4817144343036546,10.224400594555712,2.423389795151091,77.5781135962769,73.55087080423428,6.77,91.63,594494.9,18.6,0.0,0.8748,1,Engine rpm,1.4008109725110403,,,
LKW-03,2026-05-04 13:30:00,Autobahn,81.7,897.7288256047194,4.217858643053624,11.73181385975107,2.2352383838534893,76.75422859351653,73.16246203420565,6.73,91.63,594537.1,18.6,0.0,0.8746,1,Fuel pressure,1.7392141701514388,,,
LKW-03,2026-05-04 14:00:00,Autobahn,83.2,1111.9059569183908,3.3825460618159298,8.941512726564678,1.863661059205769,79.26834538525326,73.63852923190487,6.78,91.63,594589.8,18.6,0.0,0.8743,1,Engine rpm,1.5066430863650435,,,
LKW-03,2026-05-04 14:30:00,Autobahn,95.0,1770.2243024736074,4.413675106534165,11.292023186971393,2.8861522408656457,75.70571467155669,79.304457996005,6.69,91.63,594631.6,18.6,0.0,0.8741,1,Engine rpm,4.147287463432663,P0219,Motordrehzahl kritisch erhoeht,"Motorlast reduzieren, Drehzahlregler pruefen"
LKW-03,2026-05-04 15:00:00,Autobahn,75.7,484.0473568531346,1.900275547352519,4.802946413006271,2.105667896527739,77.6161812933783,78.88358125839625,6.84,91.63,594665.7,18.6,0.0,0.8739,1,Lub oil pressure,1.415389421987972,,,
LKW-03,2026-05-04 15:30:00,Autobahn,74.8,702.4827502218305,0.9140287850182309,6.8040979789268885,1.7842285632762953,77.81737245801948,80.67187230534886,6.74,91.63,594695.2,18.6,0.0,0.8737,1,Lub oil pressure,2.3773452091999068,P0520,Schmieroeldruck kritisch niedrig,"Motor stoppen, Oelspiegel und Oelpumpe pruefen"
LKW-03,2026-05-04 16:00:00,Autobahn,74.2,648.6161862141525,3.828003352540998,3.660929754437215,1.8733033424860621,79.44124736959928,72.02688607639536,6.72,91.63,594732.3,18.6,0.0,0.8734,1,Fuel pressure,1.1667089974105427,,,
LKW-03,2026-05-04 16:30:00,Autobahn,80.1,761.4607323805595,2.8626407961179847,8.386412689529394,2.404932362500919,78.27395153486188,78.23606721675773,6.72,91.63,594768.0,18.6,0.0,0.8732,1,Fuel pressure,0.5347019211234137,,,
LKW-03,2026-05-04 17:00:00,Autobahn,65.8,992.4519596176408,2.2470934988461537,9.898942642925968,1.5004694202418192,80.03584260941457,76.22748220186593,6.78,91.63,594812.3,18.6,0.0,0.873,1,Fuel pressure,1.0792885829877188,,,
LKW-03,2026-05-04 17:30:00,Autobahn,69.9,910.3234514702045,3.8514973440069333,8.177718047818766,2.53404861282661,84.1739704549505,73.86606217548047,6.75,91.63,594847.8,18.6,0.0,0.8728,1,lub oil temp,2.2393486432271534,P0524,Schmieroel-Temperatur kritisch hoch,"Motor abkuehlen lassen, Oelqualitaet pruefen"
LKW-03,2026-05-04 18:00:00,Autobahn,53.2,722.22689512918,2.4851999283502795,6.1259647805402775,2.3779330839165898,75.32047941578507,80.20783048058786,6.79,91.62,594890.7,18.6,0.0,0.8727,1,Lub oil pressure,0.8448715608693191,,,
LKW-03,2026-05-04 18:30:00,Autobahn,69.4,312.6838919638188,2.8665821587038325,3.998617665808119,3.6346791762001245,75.67367016176543,75.05202580006997,6.76,91.62,594935.0,18.6,0.0,0.8724,1,Engine rpm,1.6991938253660561,,,
LKW-03,2026-05-04 19:00:00,Autobahn,79.7,826.7616194025835,1.5217806561461609,8.053531606687965,1.834063548816495,74.72312129270337,90.60313918002684,6.69,91.62,594971.2,18.6,0.0,0.8722,1,Coolant temp,1.9575942734162821,,,
LKW-03,2026-05-04 19:30:00,Autobahn,82.0,576.2932714648547,2.072964083016622,9.264225613501779,3.1361854866589356,83.01033683431896,73.4967422170347,6.84,91.62,595014.4,18.6,0.0,0.872,1,lub oil temp,1.8535092401318516,,,
LKW-03,2026-05-04 20:00:00,Autobahn,83.6,696.1794351777621,2.3287946370973245,10.296713615138483,2.2402962426101665,77.97467956800614,86.7403230346246,6.76,91.62,595064.8,18.6,0.0,0.8718,1,Coolant temp,1.347563555155118,,,
LKW-03,2026-05-04 20:30:00,Autobahn,73.6,777.8766471133632,4.420223382043506,8.26725055807847,2.03438346336066,82.02614079902871,75.58445462927601,6.74,91.62,595106.2,18.6,0.0,0.8716,1,lub oil temp,1.5271680240890775,,,
LKW-03,2026-05-04 21:00:00,Autobahn,73.6,1004.9442525165458,3.3065879777307465,11.583488252177252,1.8496567630657523,76.36763514670913,71.36368490678802,6.68,91.62,595144.4,18.6,0.0,0.8714,1,Fuel pressure,1.6858095104181048,,,
LKW-03,2026-05-04 21:30:00,Autobahn,68.9,801.2069345348046,2.429148562936882,11.4217705072042,2.2483673209873003,80.51688739952824,73.82556278414609,6.75,91.62,595180.2,18.6,0.0,0.8712,1,Fuel pressure,1.6275830093816614,,,
LKW-03,2026-05-04 22:00:00,Autobahn,78.5,444.9742324118066,5.931497803866099,11.356450489909639,2.622190300753565,79.37714162540992,81.12761367050801,6.69,91.62,595223.5,18.6,0.0,0.8709,1,Lub oil pressure,2.5165449855963185,P0520,Schmieroeldruck kritisch niedrig,"Motor stoppen, Oelspiegel und Oelpumpe pruefen"
LKW-03,2026-05-04 22:30:00,Autobahn,63.6,1184.1310759871235,2.775551132144628,9.88408835378149,2.093084841768525,77.5690985037814,77.64820331623785,6.75,91.62,595257.2,18.6,0.0,0.8708,1,Engine rpm,1.7963522458311025,,,
LKW-03,2026-05-04 23:00:00,Autobahn,91.6,846.661069262879,4.679369212925969,7.321812148455959,2.1834877765897587,74.23131908472536,85.0837106898859,6.77,91.62,595298.7,18.6,0.0,0.8705,1,Lub oil pressure,1.295255963021944,,,
LKW-03,2026-05-04 23:30:00,Autobahn,84.9,515.5947801881024,2.211160932236231,5.111017656943017,1.7453571278399655,80.33888167101739,85.35263999522527,6.69,91.62,595336.9,18.6,0.0,0.8703,1,Coolant temp,1.1284153354679884,,,
LKW-03,2026-05-05 00:00:00,Landstrasse,75.5,683.0349543008938,3.283474523458127,7.160224824018651,3.2545203405707555,77.70131050018588,69.22145475261433,6.78,91.62,595362.9,16.7,0.0,0.8701,1,Coolant temp,1.4190832121050325,,,
LKW-03,2026-05-05 00:30:00,Landstrasse,57.9,706.1417388710419,1.653797953880636,7.116626073757061,2.438586114488231,82.11752500749584,82.04210570657898,6.77,91.61,595400.4,16.7,0.0,0.8699,1,Lub oil pressure,1.6557963429670273,,,
LKW-03,2026-05-05 01:00:00,Landstrasse,59.0,895.9669508384579,2.568966175824199,5.836263097826702,2.356324097709158,73.25797491900002,69.57269039042855,6.83,91.61,595434.0,16.7,0.0,0.8698,1,lub oil temp,1.3801937342921702,,,
LKW-03,2026-05-05 01:30:00,Landstrasse,53.3,440.3969414623759,2.5497912387783765,4.3236848336407885,-0.04741361788602689,77.12529879236062,77.76404533478532,6.84,91.61,595462.4,16.7,0.0,0.8696,1,Coolant pressure,2.351961701671171,P0191,Kuehlmitteldruck ausserhalb Normbereich,Kuehlsystem und Drucksensor pruefen
LKW-03,2026-05-05 02:00:00,Landstrasse,61.9,605.7955128576641,3.509413342428083,5.434412225256964,1.5563207011871663,81.96286672724294,82.78446364700936,6.82,91.61,595482.2,16.7,0.0,0.8695,1,lub oil temp,1.506187511274416,,,
LKW-03,2026-05-05 02:30:00,Landstrasse,61.8,1398.6314707037077,3.917769600751186,6.584385157345956,0.7896964224331373,75.65068532266599,83.54123836549375,6.82,91.61,595505.1,16.7,0.0,0.8693,1,Engine rpm,2.65675552186228,P0219,Motordrehzahl kritisch erhoeht,"Motorlast reduzieren, Drehzahlregler pruefen"
LKW-03,2026-05-05 03:00:00,Landstrasse,46.6,965.4371086347767,3.945321232335629,9.456449971603467,1.790404612345676,79.76028394130715,79.22253523905819,6.84,91.61,595536.2,16.7,0.0,0.8692,1,Fuel pressure,0.9199690229130246,,,
LKW-03,2026-05-05 03:30:00,Landstrasse,58.7,873.7295760510507,2.1716485538565835,8.421804346371529,2.864546928469837,75.81524794255216,80.70494292235084,6.77,91.61,595560.4,16.7,0.0,0.869,1,Lub oil pressure,1.1507002548653078,,,
LKW-03,2026-05-05 04:00:00,Landstrasse,64.5,1085.728464188147,4.127830531856203,12.277015462554171,3.8115711826083594,80.87986257728298,89.11808390495355,6.77,91.61,595584.4,16.7,0.0,0.8688,1,Fuel pressure,1.9355140981276504,,,
LKW-03,2026-05-05 04:30:00,Landstrasse,51.9,985.271585894405,2.5250060061670334,4.968873414400406,0.8286724415051178,74.30810916038529,80.89837068190273,6.75,91.61,595618.1,16.7,0.0,0.8687,1,Coolant pressure,1.4802259390851948,,,
LKW-03,2026-05-05 05:00:00,Landstrasse,47.1,770.1372802365133,5.328071365334468,8.948934336218214,1.692776658122756,77.63266563853092,75.14649362115931,6.87,91.61,595642.6,16.7,0.0,0.8685,1,Lub oil pressure,1.9279807673186218,,,
LKW-03,2026-05-05 05:30:00,Landstrasse,64.2,879.5427964764972,3.3475225560462487,7.967915953670031,2.946696388247594,84.50597768683015,86.81587719995035,6.73,91.61,595668.4,16.7,0.0,0.8684,1,lub oil temp,2.3494361053806103,P0524,Schmieroel-Temperatur kritisch hoch,"Motor abkuehlen lassen, Oelqualitaet pruefen"
LKW-03,2026-05-05 06:00:00,Landstrasse,60.8,1227.0101996429728,5.981021674901551,4.290145679841609,2.275423450730841,78.15286959775837,70.94109299047666,6.86,91.61,595707.9,16.7,0.0,0.8682,1,Lub oil pressure,2.564849097880484,P0520,Schmieroeldruck kritisch niedrig,"Motor stoppen, Oelspiegel und Oelpumpe pruefen"
LKW-03,2026-05-05 06:30:00,Landstrasse,61.8,563.9594893311415,3.272609173081713,-0.023957617654022066,2.1620867394477776,80.52225146148247,76.53398981362058,6.7,91.61,595728.0,16.7,0.0,0.868,1,Fuel pressure,2.4934533100152034,P0087,Kraftstoffdruck zu niedrig,"Kraftstofffilter, Leitungen und Pumpe pruefen"
LKW-03,2026-05-05 07:00:00,Landstrasse,57.4,869.7114467046149,3.0677802788919784,3.508303797438806,2.2870557076921463,83.736800381412,81.37386639471201,6.83,91.61,595755.6,16.7,0.0,0.8679,1,lub oil temp,2.0943911263296258,P0524,Schmieroel-Temperatur kritisch hoch,"Motor abkuehlen lassen, Oelqualitaet pruefen"
LKW-03,2026-05-05 07:30:00,Landstrasse,30.8,737.6317294814312,3.5280110474789925,7.1806650777717955,1.9638947086298548,75.62599131777095,68.9887509563691,6.81,91.61,595788.9,16.7,0.0,0.8677,1,Coolant temp,1.4558326867427378,,,
LKW-03,2026-05-05 08:00:00,Landstrasse,70.2,500.99559993026236,1.8945554633704458,5.745180159195774,3.3237289068268456,73.70953787239132,90.71055355282869,6.87,91.6,595814.7,16.7,0.0,0.8676,1,Coolant temp,1.9745575625103988,,,
LKW-03,2026-05-05 08:30:00,Landstrasse,65.8,593.0970795546646,2.5826965691029127,6.293509314503811,0.5094014849643824,79.12961346571616,72.25003721136184,6.73,91.6,595840.5,16.7,0.0,0.8674,1,Coolant pressure,1.7979115223542823,,,
LKW-03,2026-05-05 09:00:00,Landstrasse,49.6,494.3658697765525,4.54914554318479,3.6629820880632433,1.5618258653602257,80.36642161277271,68.20313822380302,6.8,91.6,595871.0,16.7,0.0,0.8672,1,Coolant temp,1.579899657958241,,,
LKW-03,2026-05-05 09:30:00,Landstrasse,47.8,309.5783639571159,3.9420037859780193,7.714756899784744,3.203434677551249,76.34383420966228,77.9738207265696,6.87,91.6,595897.2,16.7,0.0,0.8671,1,Engine rpm,1.711650709066919,,,
LKW-03,2026-05-05 10:00:00,Landstrasse,60.5,772.7978642774975,3.395415900781677,6.667778566335086,2.443012957090564,76.26147781892966,81.26896147541338,6.8,91.6,595930.5,16.7,0.0,0.8669,1,Coolant temp,0.4835051852518887,,,
LKW-03,2026-05-05 10:30:00,Landstrasse,51.4,754.5508080782647,3.3849604929911528,7.293702300331265,0.37268763489863177,76.5753707185966,93.273266106254,6.82,91.6,595961.1,16.7,0.0,0.8668,1,Coolant temp,2.379270942805166,P0217,Motorueberhitzung erkannt,"Sofortiger Halt, Kuehlsystem pruefen"
LKW-03,2026-05-05 11:00:00,Landstrasse,48.1,791.9362004183143,3.50728700908945,6.585513415868359,3.201708558351414,73.91172318472714,80.65783335545864,6.88,91.6,595989.5,16.7,0.0,0.8666,1,lub oil temp,1.1634228915196494,,,
LKW-03,2026-05-05 11:30:00,Landstrasse,55.0,480.7394304583019,1.3611813512437456,5.276112755677627,2.0022645587721097,84.45710109346011,79.17299497844976,6.78,91.6,596022.2,16.7,0.0,0.8665,1,lub oil temp,2.3332295303239423,P0524,Schmieroel-Temperatur kritisch hoch,"Motor abkuehlen lassen, Oelqualitaet pruefen"
LKW-03,2026-05-05 12:00:00,Landstrasse,63.8,1154.11459156503,3.456801274849487,1.958526830568095,2.2565033187877535,77.52584744529916,89.56453164965228,6.8,91.6,596048.8,16.7,0.0,0.8663,1,Coolant temp,1.7935733948922095,,,
LKW-03,2026-05-05 12:30:00,Landstrasse,53.7,722.7245784005971,2.79765447625125,10.009280989228145,1.7722981567106257,79.72601031109129,81.34851785349868,6.81,91.6,596084.6,16.7,0.0,0.8662,1,Fuel pressure,1.1190159229675938,,,
LKW-03,2026-05-05 13:00:00,Landstrasse,68.0,728.1592851861735,3.034998719006577,7.207868969371167,1.786461251611934,75.000911161209,78.7889975199347,6.82,91.6,596121.1,16.7,0.0,0.866,1,lub oil temp,0.8022682881692765,,,
LKW-03,2026-05-05 13:30:00,Landstrasse,55.8,798.9685934278333,4.3192558147926805,9.812919263022843,3.587716508010688,84.14189709522628,78.12489841784617,6.85,91.6,596151.8,16.7,0.0,0.8658,1,lub oil temp,2.2287137099011995,P0524,Schmieroel-Temperatur kritisch hoch,"Motor abkuehlen lassen, Oelqualitaet pruefen"
LKW-03,2026-05-05 14:00:00,Landstrasse,60.4,1062.8943747365042,2.778513526228531,7.940270018945328,1.0533722874971663,75.49907195310826,75.50659246702565,6.82,91.6,596182.9,16.7,0.0,0.8657,1,Engine rpm,1.3100479895192565,,,
LKW-03,2026-05-05 14:30:00,Landstrasse,62.6,760.0513608507283,6.375583522375427,7.393985257588344,0.932481221124975,74.13412224104302,83.61324954808215,6.7,91.6,596218.7,16.7,0.0,0.8655,1,Lub oil pressure,2.9496930001227497,P0520,Schmieroeldruck kritisch niedrig,"Motor stoppen, Oelspiegel und Oelpumpe pruefen"
LKW-03,2026-05-05 15:00:00,Landstrasse,60.0,466.7976540672782,4.316604730788335,5.887719872561693,1.8965273920379309,82.55734128868258,75.8772332236362,6.75,91.59,596245.6,16.7,0.0,0.8653,1,lub oil temp,1.7033042891625663,,,
LKW-03,2026-05-05 15:30:00,Landstrasse,52.8,557.1735526205224,1.6621438081385187,4.406726034601597,1.4112731705732449,78.48475936691187,70.67212070457603,6.84,91.59,596269.0,16.7,0.0,0.8652,1,Lub oil pressure,1.6476560447078008,,,
